File	Size	md5sum	Download_link
ADN_R06_Pg_2_2.fastq.gz	13,019,601	68c46e639ff33b170c248be3e3217adb	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R06_Pg_2_2.fastq.gz
ADN_R06_Pg_1_1.fastq.gz	7,435,810	985625b3b61db603c04bde029c328437	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R06_Pg_1_1.fastq.gz
ADN_R06_Pg_1_2.fastq.gz	9,598,471	77618a834ec1833aad41c1ac139da7a5	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R06_Pg_1_2.fastq.gz
ADN_P09_Pg_2_1.fastq.gz	10,293,594	3ba701a44ea68da04c433c724c1cf509	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_P09_Pg_2_1.fastq.gz
ADN_P09_Pg_2_2.fastq.gz	13,753,707	e51bbff8b0441085d19464a6163aa175	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_P09_Pg_2_2.fastq.gz
ADN_F06_Pg_2_1.fastq.gz	9,277,378	7cc4aed3405c760e894d06aaa917169e	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F06_Pg_2_1.fastq.gz
ADN_F06_Pg_2_2.fastq.gz	12,933,396	91b7cd53c20d30a2f60f65c11ec0233b	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F06_Pg_2_2.fastq.gz
ADN_F06_Pg_1_1.fastq.gz	6,627,959	f1acd977270c97d4de91969f27863c17	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F06_Pg_1_1.fastq.gz
ADN_F06_Pg_1_2.fastq.gz	9,349,618	2051a86301016e4e8c99275ecf047281	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F06_Pg_1_2.fastq.gz
ADN_G08_Pg_2_1.fastq.gz	10,876,734	55ca62cbb2bce27857b1990c7e103f92	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G08_Pg_2_1.fastq.gz
ADN_G08_Pg_2_2.fastq.gz	14,945,028	caffb76443b158b738c168500b16ecde	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G08_Pg_2_2.fastq.gz
ADN_G08_Pg_1_1.fastq.gz	7,418,997	7adc796b7345c0c7d35cccc92cdeb82e	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G08_Pg_1_1.fastq.gz
ADN_G08_Pg_1_2.fastq.gz	9,627,904	b216bbfae8afb56e47da6710ad8dbf3a	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G08_Pg_1_2.fastq.gz
ADN_P04_Pg_2_1.fastq.gz	10,167,561	9193e647d9e407857e4876359e628f6b	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_P04_Pg_2_1.fastq.gz
ADN_P04_Pg_2_2.fastq.gz	13,755,812	3a0ec8c0bbddd3e8bba9e8b864a87ab4	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_P04_Pg_2_2.fastq.gz
ADN_P04_Pg_1_1.fastq.gz	6,382,875	e3865984afbbf810e7763e8f43f46864	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_P04_Pg_1_1.fastq.gz
ADN_P04_Pg_1_2.fastq.gz	8,940,900	aa4d58b20ebc73a5913f266796c7c4f7	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_P04_Pg_1_2.fastq.gz
ADN_S15_Pg_1_1.fastq.gz	8,952,124	d664de2ae871e9b242dacc92b0665ca7	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S15_Pg_1_1.fastq.gz
ADN_S15_Pg_1_2.fastq.gz	10,570,938	2a4d19e15cba043da789e7117a1ec4f2	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S15_Pg_1_2.fastq.gz
ADN_P01_Pg_1_1.fastq.gz	7,627,299	c2f2ccbfcd807f5451ab448284ad0541	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_P01_Pg_1_1.fastq.gz
ADN_P01_Pg_1_2.fastq.gz	9,727,387	eb0699dff435a90caaf50ab0808b1050	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_P01_Pg_1_2.fastq.gz
ADN_P01_Pg_2_1.fastq.gz	11,345,499	0652b68fdf394707f0bae114b4ab6bb5	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_P01_Pg_2_1.fastq.gz
ADN_P01_Pg_2_2.fastq.gz	14,746,413	fa163ac8f6392a0f8fe7909965eb94fd	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_P01_Pg_2_2.fastq.gz
ADN_F13_Pg_1_1.fastq.gz	5,506,881	481029d2d06f7aafcc37d2778c3e876b	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F13_Pg_1_1.fastq.gz
ADN_F13_Pg_1_2.fastq.gz	7,940,317	7c60b90e1d5444ad89c6f95649bc9341	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F13_Pg_1_2.fastq.gz
ADN_G07_Ps_2_1.fastq.gz	7,270,075	8fb6dd4e7913d66825ebaa478508afd7	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G07_Ps_2_1.fastq.gz
ADN_G07_Ps_2_2.fastq.gz	10,399,211	244daf23503cb1bdc5e255b8b25813dd	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G07_Ps_2_2.fastq.gz
ADN_G07_Ps_1_1.fastq.gz	9,176,201	440a4bf79fd5b9b65cf6d8db3beeddd2	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G07_Ps_1_1.fastq.gz
ADN_G07_Ps_1_2.fastq.gz	13,169,719	6de58a646b23a2686b703277c52b0411	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G07_Ps_1_2.fastq.gz
ADN_F13_Pg_2_1.fastq.gz	8,055,191	0c25b36fa0f6961ddcc372a211f24826	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F13_Pg_2_1.fastq.gz
ADN_F13_Pg_2_2.fastq.gz	11,654,883	6aeb553ae5b070a7ba173ee6b4503324	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F13_Pg_2_2.fastq.gz
ADN_G04_Ps_2_1.fastq.gz	7,110,834	e0a9a6ab01c1de7cbf19a4ad7ccc299f	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G04_Ps_2_1.fastq.gz
ADN_G04_Ps_2_2.fastq.gz	9,966,439	98f94347b4dc09c7bb7466bfa09b54f6	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G04_Ps_2_2.fastq.gz
ADN_G04_Ps_1_1.fastq.gz	8,237,660	dc964d2f95ab38ca9ced22aa5429fbca	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G04_Ps_1_1.fastq.gz
ADN_G04_Ps_1_2.fastq.gz	11,679,303	3f12e92aff06507072b54737508652bc	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G04_Ps_1_2.fastq.gz
ADN_F02_Ps_1_1.fastq.gz	7,953,073	93eb0c475fb2d904096eae87fc52e615	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F02_Ps_1_1.fastq.gz
ADN_F02_Ps_1_2.fastq.gz	10,913,547	96df6f9638a79a96e69dd9629674848c	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F02_Ps_1_2.fastq.gz
ADN_SNR20_P_2_1.fastq.gz	8,054,542	02e2d340e010a6e5e7093598166b715c	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_SNR20_P_2_1.fastq.gz
ADN_SNR20_P_2_2.fastq.gz	9,849,099	9b2a060540883886941b4918c0aa68a1	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_SNR20_P_2_2.fastq.gz
ADN_S17_Ps_2_1.fastq.gz	11,421,941	327c36de52b62b79ac00f2a5b8ada8be	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S17_Ps_2_1.fastq.gz
ADN_S17_Ps_2_2.fastq.gz	15,087,334	16c08e3ec8bd61fba0a373f9558159ef	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S17_Ps_2_2.fastq.gz
ADN_S17_Ps_1_1.fastq.gz	13,674,977	54566efa3e72b7bb9087441256296694	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S17_Ps_1_1.fastq.gz
ADN_S17_Ps_1_2.fastq.gz	16,382,729	7d307100ee483aaeb84963423fe944d9	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S17_Ps_1_2.fastq.gz
ADN_S24_Ps_1_1.fastq.gz	10,376,428	57eb1128e6e4b9806364ee1d6dd56210	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S24_Ps_1_1.fastq.gz
ADN_S24_Ps_1_2.fastq.gz	12,753,805	e362328b6f44dc3d7063e078b8eeef05	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S24_Ps_1_2.fastq.gz
ADN_SNR10_P_1_1.fastq.gz	8,425,338	41fb0c79ae923112dcb8def233320569	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_SNR10_P_1_1.fastq.gz
ADN_SNR10_P_1_2.fastq.gz	9,497,303	1b6c33cffb5e0e1063b7b81f9be7c938	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_SNR10_P_1_2.fastq.gz
ADN_P05_Ps_1_1.fastq.gz	4,679,919	61ce0f213077dcf73fd309373257c9e6	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_P05_Ps_1_1.fastq.gz
ADN_P05_Ps_1_2.fastq.gz	7,127,313	9ed17fa989e5d5ff0a9edfc4ac9bf4ff	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_P05_Ps_1_2.fastq.gz
ADN_R10_Pg_1_1.fastq.gz	6,948,472	3a4abe1d2181ed34b2f2f6a3ca14db35	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R10_Pg_1_1.fastq.gz
ADN_R10_Pg_1_2.fastq.gz	9,123,661	e9c745aa8db1c394e57f233bde6d4104	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R10_Pg_1_2.fastq.gz
ADN_S24_Ps_2_1.fastq.gz	11,741,628	618d8c22f1fd4350f8710f989707d2c0	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S24_Ps_2_1.fastq.gz
ADN_S24_Ps_2_2.fastq.gz	16,045,979	97cbe1d3559ee3eb1d47cff85493ce95	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S24_Ps_2_2.fastq.gz
ADN_R01_Pg_2_1.fastq.gz	10,444,643	9b678b3ad82773102ceeca3dc6b2aa08	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R01_Pg_2_1.fastq.gz
ADN_R01_Pg_2_2.fastq.gz	13,471,778	c24ac36acf9c909fdf3015bc61d1f0d1	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R01_Pg_2_2.fastq.gz
ADN_P05_Ps_2_1.fastq.gz	7,314,598	fe48af729c21f2c13db7f31644a4df19	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_P05_Ps_2_1.fastq.gz
ADN_P05_Ps_2_2.fastq.gz	10,335,463	3c01331f6a7f49c6f9ee68cc9003592c	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_P05_Ps_2_2.fastq.gz
ADN_S15_Pg_2_1.fastq.gz	9,466,262	d901673686b40d898dac33a19619fc2c	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S15_Pg_2_1.fastq.gz
ADN_S15_Pg_2_2.fastq.gz	11,937,235	5a69ba7eed200340b92a0976567348d8	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S15_Pg_2_2.fastq.gz
ADN_R01_Pg_1_1.fastq.gz	6,162,252	ee789b19a48b6f0d924404a8e701a048	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R01_Pg_1_1.fastq.gz
ADN_R01_Pg_1_2.fastq.gz	7,810,333	c3ea97233bd8da47cbec60585df33c75	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R01_Pg_1_2.fastq.gz
Tneg_S02_Pg_1_1.fastq.gz	8,771,634	3ce5e716798cd3b66c384ba2d8a7cdda	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/Tneg_S02_Pg_1_1.fastq.gz
Tneg_S02_Pg_1_2.fastq.gz	10,676,286	5b9b9fe237bc9a93117230a7d5a03c1a	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/Tneg_S02_Pg_1_2.fastq.gz
ADN_SNR13_P_1_1.fastq.gz	14,225,489	515db032f601d9228ff01e082286ff4a	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_SNR13_P_1_1.fastq.gz
ADN_SNR13_P_1_2.fastq.gz	16,489,317	507084739aa8ac357baf5584c3b1cafa	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_SNR13_P_1_2.fastq.gz
ADN_S20_Ps_1_1.fastq.gz	11,240,960	3594ad53bb6153dc540152f2a5666bdd	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S20_Ps_1_1.fastq.gz
ADN_S20_Ps_1_2.fastq.gz	12,390,143	cab68c15a8ec42a6eb9dbb638dcf2e7f	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S20_Ps_1_2.fastq.gz
ADN_S20_Ps_2_1.fastq.gz	11,037,710	f35cb902b2b041d1c3ebe9ecdfb11a3d	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S20_Ps_2_1.fastq.gz
ADN_S20_Ps_2_2.fastq.gz	13,714,511	0d26e0c0fb442ee0324f7f3efe0e0dd0	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S20_Ps_2_2.fastq.gz
Tneg_G02_Ps_2_1.fastq.gz	11,260,880	5276259bfb396d96fac0b199ccc10e5e	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/Tneg_G02_Ps_2_1.fastq.gz
Tneg_G02_Ps_2_2.fastq.gz	15,789,336	2e68eea77663d8e012ba022472e4ce56	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/Tneg_G02_Ps_2_2.fastq.gz
ADN_R09_Ps_2_1.fastq.gz	8,879,646	3c5de4e35f12e2d0cb7ac87159c45c1f	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R09_Ps_2_1.fastq.gz
ADN_R09_Ps_2_2.fastq.gz	11,587,112	531822b2b13a3ed3bc66585884669e53	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R09_Ps_2_2.fastq.gz
ADN_R09_Ps_1_1.fastq.gz	7,591,382	11f6dd401172307e17a2653df97cdf33	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R09_Ps_1_1.fastq.gz
ADN_R09_Ps_1_2.fastq.gz	9,907,852	4a3e0c1ff39c48d83a240c80328f4235	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R09_Ps_1_2.fastq.gz
ADN_S11_Pg_1_1.fastq.gz	8,594,574	a07e9ce85d76ebe5da484db041b568ce	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S11_Pg_1_1.fastq.gz
ADN_S11_Pg_1_2.fastq.gz	9,795,178	6659051d8f75a4b8ce8850edafe81bb6	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S11_Pg_1_2.fastq.gz
ADN_S11_Pg_2_1.fastq.gz	10,212,390	c25db2ec7fd83646323e3b74815f653f	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S11_Pg_2_1.fastq.gz
ADN_S11_Pg_2_2.fastq.gz	12,619,286	539c733196788b34ff3eeb040483ae6a	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S11_Pg_2_2.fastq.gz
ADN_SNR18_P_2_1.fastq.gz	13,395,352	522bb180849bc67e6f0e4b73cf4cefd8	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_SNR18_P_2_1.fastq.gz
ADN_SNR18_P_2_2.fastq.gz	17,330,297	22bc026ca748bce0fa26753ea4718fc8	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_SNR18_P_2_2.fastq.gz
ADN_SNR17_P_2_1.fastq.gz	13,872,831	235770a0e26190586d8bd6dafdf6eae1	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_SNR17_P_2_1.fastq.gz
ADN_SNR17_P_2_2.fastq.gz	17,450,661	1511d0663a6c46f4119dde42eba88ff9	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_SNR17_P_2_2.fastq.gz
ADN_R04_Pg_1_1.fastq.gz	8,014,979	1be6f0e0a3c7629187630744b6a2e822	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R04_Pg_1_1.fastq.gz
ADN_R04_Pg_1_2.fastq.gz	10,546,283	56cdc950555d4503cc6a52e4e0f54dbb	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R04_Pg_1_2.fastq.gz
ADN_SNR18_P_1_1.fastq.gz	14,661,427	abe03524b71474a3f08b1936f50113bb	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_SNR18_P_1_1.fastq.gz
ADN_SNR18_P_1_2.fastq.gz	17,271,373	7ae59d184d6b5d508ce207bf6803192f	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_SNR18_P_1_2.fastq.gz
ADN_R04_Pg_2_1.fastq.gz	10,598,754	9d412b01291840c84349302b4404b20d	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R04_Pg_2_1.fastq.gz
ADN_R04_Pg_2_2.fastq.gz	13,990,203	54e80b35616f9e9c1e920e58bb987441	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R04_Pg_2_2.fastq.gz
ADN_S16_Pg_1_1.fastq.gz	10,885,220	1e6bfe4bc536b552cffc871905de3a5d	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S16_Pg_1_1.fastq.gz
ADN_S16_Pg_1_2.fastq.gz	12,935,185	532c3bfb5b6f47ed0135215c27ddd1cd	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S16_Pg_1_2.fastq.gz
ADN_R10_Ps_1_1.fastq.gz	6,794,106	92ed3af40af42990573c2d3216f6189d	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R10_Ps_1_1.fastq.gz
ADN_R10_Ps_1_2.fastq.gz	8,858,841	1863f19c70309b41305c0a2ad7d39d21	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R10_Ps_1_2.fastq.gz
ADN_S16_Pg_2_1.fastq.gz	11,436,173	d547217f6a476d2569bc77c28e14da75	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S16_Pg_2_1.fastq.gz
ADN_S16_Pg_2_2.fastq.gz	14,692,998	b84531a627ffdc6a4ca8bd68eda8a59e	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S16_Pg_2_2.fastq.gz
ADN_G06_Ps_1_1.fastq.gz	7,168,824	89081b733b8eee8c0619ce796ec3bd81	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G06_Ps_1_1.fastq.gz
ADN_G06_Ps_1_2.fastq.gz	10,303,348	dae64399116813728becdf05b0748d66	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G06_Ps_1_2.fastq.gz
ADN_G06_Ps_2_1.fastq.gz	7,253,229	72678b7c2dfd5bb6d109a44a47107302	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G06_Ps_2_1.fastq.gz
ADN_G06_Ps_2_2.fastq.gz	9,908,132	dddbfdd7d70076577c069fe26db46842	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G06_Ps_2_2.fastq.gz
ADN_S08_Ps_2_1.fastq.gz	10,788,825	13986f0476cb74765ebd30757236de16	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S08_Ps_2_1.fastq.gz
ADN_S08_Ps_2_2.fastq.gz	14,278,846	8b812fe969484f0ac5cd29cd8fc7c32c	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S08_Ps_2_2.fastq.gz
ADN_S25_Ps_2_1.fastq.gz	11,171,898	51865d00b131b64dab54080842179f57	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S25_Ps_2_1.fastq.gz
ADN_S25_Ps_2_2.fastq.gz	14,921,756	15dfa8f9b02e88bb481bc13be8186713	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S25_Ps_2_2.fastq.gz
ADN_S25_Ps_1_1.fastq.gz	15,380,728	0daf6eb7c4004172b63f84df23a928c7	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S25_Ps_1_1.fastq.gz
ADN_S25_Ps_1_2.fastq.gz	18,260,073	c46a830b26c93e811fd75bd661ed02bb	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S25_Ps_1_2.fastq.gz
ADN_S08_Ps_1_1.fastq.gz	10,887,322	6f74fd27b47a54d943493760e8fdb21a	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S08_Ps_1_1.fastq.gz
ADN_S08_Ps_1_2.fastq.gz	12,832,414	8b3968686c8a7d29c00f0b34cda961a3	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S08_Ps_1_2.fastq.gz
ADN_R10_Pg_2_1.fastq.gz	8,155,774	3af23e92d280137b23f12df63c6d3c79	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R10_Pg_2_1.fastq.gz
ADN_R10_Pg_2_2.fastq.gz	10,828,488	3acccfa3f088f6d90b4d4926ea18a44f	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R10_Pg_2_2.fastq.gz
ADN_F17_Pg_1_1.fastq.gz	7,005,583	326de736de5c0754150472906af5c90e	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F17_Pg_1_1.fastq.gz
ADN_F17_Pg_1_2.fastq.gz	9,864,307	13f2d5ae2014f38c1038989853d21430	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F17_Pg_1_2.fastq.gz
ADN_G06_Pg_1_1.fastq.gz	5,836,150	5f21d1811fb14ccf6bf834e57d296cac	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G06_Pg_1_1.fastq.gz
ADN_G06_Pg_1_2.fastq.gz	8,238,359	2426858f7a5d7732df3bc976032c6718	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G06_Pg_1_2.fastq.gz
ADN_G06_Pg_2_1.fastq.gz	7,866,734	b13dd1b0940d7bf0c18a8c5e5318e6e9	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G06_Pg_2_1.fastq.gz
ADN_G06_Pg_2_2.fastq.gz	11,296,272	e469c3ef9aa3f5c8ae0749668ba96409	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_G06_Pg_2_2.fastq.gz
ADN_F17_Pg_2_1.fastq.gz	8,218,831	e1b121d793049b3e37a20c3b9c7a73c3	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F17_Pg_2_1.fastq.gz
ADN_F17_Pg_2_2.fastq.gz	11,361,139	b11c5edae0062456bcedf8ac316eceaa	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F17_Pg_2_2.fastq.gz
ADN_S23_Ps_1_1.fastq.gz	11,663,646	f376ae3672c89d2087177c875de9c5a3	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S23_Ps_1_1.fastq.gz
ADN_S23_Ps_1_2.fastq.gz	13,784,757	27d4a265f0d5b62141f9a62eb9a50d42	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S23_Ps_1_2.fastq.gz
ADN_R11_Ps_2_1.fastq.gz	8,893,873	891f0460753b205e53a12506f7b876ec	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R11_Ps_2_1.fastq.gz
ADN_R11_Ps_2_2.fastq.gz	11,783,963	20d69681219d8de838be1ca161ac73c8	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R11_Ps_2_2.fastq.gz
ADN_R11_Ps_1_1.fastq.gz	7,775,013	9e45648a4f40e96d20437010f0667560	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R11_Ps_1_1.fastq.gz
ADN_R11_Ps_1_2.fastq.gz	9,608,397	948a988d1aee9337dedbafced6926db3	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_R11_Ps_1_2.fastq.gz
ADN_S23_Ps_2_1.fastq.gz	11,052,527	fad593c5f5a9e38c6ae3e7985bb01d66	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S23_Ps_2_1.fastq.gz
ADN_S23_Ps_2_2.fastq.gz	14,588,454	a014dd7da5e1aeee5c7e126761f773c1	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_S23_Ps_2_2.fastq.gz
Tneg_G02_Pg_1_1.fastq.gz	14,130,871	eeb9516f39656a0917f7f0eaedde90f9	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/Tneg_G02_Pg_1_1.fastq.gz
Tneg_G02_Pg_1_2.fastq.gz	16,448,009	1d1adc0e28bd7d6615f300b952c3dbdd	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/Tneg_G02_Pg_1_2.fastq.gz
ADN_F12_Ps_2_1.fastq.gz	12,763,211	15a1a6948ebbf9e3e5890c1660bc1f06	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F12_Ps_2_1.fastq.gz
ADN_F12_Ps_2_2.fastq.gz	16,938,559	ce27865546fcc1cae566f9d7e428f780	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F12_Ps_2_2.fastq.gz
ADN_F14_Ps_1_1.fastq.gz	7,187,064	b539b32b86499dae65472ec172ca32f1	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F14_Ps_1_1.fastq.gz
ADN_F14_Ps_1_2.fastq.gz	10,358,277	d71a929e24c0e84b72bc2d0533953281	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F14_Ps_1_2.fastq.gz
ADN_F14_Ps_2_1.fastq.gz	11,433,073	6f77364a583739066c3aef9d26f9afbd	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F14_Ps_2_1.fastq.gz
ADN_F14_Ps_2_2.fastq.gz	15,525,511	fd9a2cee183cec0cf2cddbc46c02556f	https://data.macrogen.com/~macro3/HiSeq02/20230523/HN00186490/ADN_F14_Ps_2_2.fastq.gz
